Run#,Cromwell Result,Status,Name,Tag,User,Site,Submitted,Updated
"139703","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 09:01","10/16 15:09"
"139701","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 08:58","10/16 14:01"
"139700","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 08:56","10/16 14:52"
"139699","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 08:52","10/16 17:31"
"139698","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 08:51","10/16 15:26"
"139697","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 08:51","10/16 16:11"
"139696","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 08:49","10/16 15:20"
"139695","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 08:48","10/16 14:33"
"139694","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 08:45","10/16 15:15"
"139693","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 08:45","10/16 16:28"
"139692","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 08:43","10/16 16:20"
"139691","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 08:42","10/16 14:44"
"139690","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 08:15","10/16 16:33"
"139689","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 08:14","10/16 15:07"
"139688","succeeded","done","plant_scRNAseq_pipeline","","bjcole","dori","10/16 08:12","10/22 10:38"
"139687","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 08:10","10/16 15:05"
"139686","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 08:09","10/16 16:00"
"139685","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 08:09","10/16 15:45"
"139684","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 08:09","10/16 19:23"
"139683","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 08:08","10/16 15:01"
"139682","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 08:08","10/16 14:39"
"139681","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 08:07","10/16 17:16"
"139680","succeeded","done","metatranscriptome_assembly_and_alignment","metag","svc-ga","dori","10/16 08:07","10/16 14:47"
